TENSMEYER_NB;ICDAR_CLAMM;OrigFileName;Script_type_ICDAR2017;DATE_ICDAR;FileName;D1;D2;D3;D4;D5;D6;D7;D8;D9;D10;D11;D12
895;Task_1_3;IRHT_P_008450.tif;1_Caroline;1;IRHT_P_008450.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1131;Task_1_3;IRHT_P_008451.tif;1_Caroline;1;IRHT_P_008451.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1949;Task_1_3;IRHT_P_008452.tif;1_Caroline;1;IRHT_P_008452.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;Task_1_3;IRHT_P_008461.tif;11_Textualis;5;IRHT_P_008461.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0
643;Task_1_3;IRHT_P_008464.tif;11_Textualis;10;IRHT_P_008464.tif;0.0;0.03;0.0;0.0;0.01;0.03;0.04;0.01;0.02;0.03;0.84;0.0
1320;Task_1_3;IRHT_P_008465.tif;11_Textualis;10;IRHT_P_008465.tif;0.0;0.03;0.0;0.02;0.0;0.01;0.02;0.02;0.02;0.0;0.86;0.0
1524;Task_1_3;IRHT_P_008466.tif;11_Textualis;6;IRHT_P_008466.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.98;0.0
354;Task_1_3;IRHT_P_008469.tif;7_Praegothica;3;IRHT_P_008469.tif;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1360;Task_1_3;IRHT_P_008480.tif;7_Praegothica;3;IRHT_P_008480.tif;0.03;0.0;0.0;0.0;0.01;0.0;0.84;0.0;0.03;0.0;0.08;0.0
674;Task_1_3;IRHT_P_008481.tif;11_Textualis;6;IRHT_P_008481.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.99;0.0
583;Task_1_3;IRHT_P_008482.tif;11_Textualis;6;IRHT_P_008482.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0
1250;Task_1_3;IRHT_P_008483.tif;7_Praegothica;3;IRHT_P_008483.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.91;0.0;0.01;0.0;0.07;0.0
1269;Task_1_3;IRHT_P_008489.tif;9_Semitextualis;5;IRHT_P_008489.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.01;0.0
274;Task_1_3;IRHT_P_008501.tif;6_Hybrida;9;IRHT_P_008501.tif;0.0;0.08;0.0;0.0;0.0;0.86;0.0;0.01;0.02;0.0;0.03;0.0
42;Task_1_3;IRHT_P_008504.tif;11_Textualis;7;IRHT_P_008504.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02;0.96;0.0
166;Task_1_3;IRHT_P_008506.tif;9_Semitextualis;11;IRHT_P_008506.tif;0.0;0.36;0.0;0.01;0.0;0.22;0.01;0.01;0.28;0.01;0.1;0.0
746;Task_1_3;IRHT_P_008507.tif;9_Semitextualis;11;IRHT_P_008507.tif;0.0;0.11;0.0;0.0;0.0;0.82;0.0;0.01;0.06;0.0;0.0;0.0
1800;Task_1_3;IRHT_P_008508.tif;11_Textualis;5;IRHT_P_008508.tif;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.06;0.68;0.0
1698;Task_1_3;IRHT_P_008509.tif;11_Textualis;5;IRHT_P_008509.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.06;0.77;0.0
483;Task_1_3;IRHT_P_008513.tif;8_Semihybrida;11;IRHT_P_008513.tif;0.0;0.4;0.0;0.0;0.0;0.18;0.0;0.36;0.03;0.0;0.03;0.0
1474;Task_1_3;IRHT_P_008514.tif;9_Semitextualis;11;IRHT_P_008514.tif;0.0;0.13;0.0;0.0;0.0;0.13;0.01;0.19;0.42;0.0;0.12;0.0
155;Task_1_3;IRHT_P_008515.tif;1_Caroline;1;IRHT_P_008515.tif;0.84;0.01;0.07;0.0;0.01;0.01;0.02;0.01;0.0;0.0;0.01;0.0
872;Task_1_3;IRHT_P_008516.tif;1_Caroline;1;IRHT_P_008516.tif;0.87;0.01;0.01;0.01;0.01;0.03;0.02;0.0;0.01;0.0;0.0;0.05
162;Task_1_3;IRHT_P_008519.tif;8_Semihybrida;12;IRHT_P_008519.tif;0.0;0.82;0.0;0.0;0.01;0.03;0.0;0.14;0.0;0.0;0.0;0.0
724;Task_1_3;IRHT_P_008521.tif;2_Cursiva;12;IRHT_P_008521.tif;0.0;0.84;0.0;0.0;0.02;0.03;0.0;0.09;0.0;0.0;0.01;0.0
27;Task_1_3;IRHT_P_008527.tif;6_Hybrida;10;IRHT_P_008527.tif;0.0;0.06;0.0;0.01;0.01;0.41;0.0;0.35;0.01;0.01;0.13;0.0
1928;Task_1_3;IRHT_P_008528.tif;6_Hybrida;10;IRHT_P_008528.tif;0.0;0.01;0.0;0.0;0.0;0.79;0.0;0.19;0.01;0.0;0.0;0.0
1676;Task_1_3;IRHT_P_008535.tif;6_Hybrida;12;IRHT_P_008535.tif;0.0;0.05;0.0;0.0;0.0;0.84;0.0;0.03;0.06;0.0;0.02;0.0
633;Task_1_3;IRHT_P_008539.tif;11_Textualis;10;IRHT_P_008539.tif;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.47;0.0
1700;Task_1_3;IRHT_P_008540.tif;11_Textualis;10;IRHT_P_008540.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49;0.0;0.51;0.0
1416;Task_1_3;IRHT_P_008543.tif;8_Semihybrida;11;IRHT_P_008543.tif;0.0;0.11;0.0;0.0;0.0;0.0;0.0;0.88;0.0;0.0;0.0;0.0
246;Task_1_3;IRHT_P_008545.tif;9_Semitextualis;11;IRHT_P_008545.tif;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.01;0.93;0.0;0.03;0.0
199;Task_1_3;IRHT_P_008546.tif;11_Textualis;10;IRHT_P_008546.tif;0.0;0.02;0.0;0.01;0.01;0.01;0.0;0.0;0.09;0.04;0.82;0.0
1088;Task_1_3;IRHT_P_008547.tif;11_Textualis;10;IRHT_P_008547.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.99;0.0
994;Task_1_3;IRHT_P_008548.tif;2_Cursiva;11;IRHT_P_008548.tif;0.0;0.73;0.0;0.01;0.04;0.03;0.0;0.16;0.0;0.0;0.01;0.0
1816;Task_1_3;IRHT_P_008549.tif;8_Semihybrida;11;IRHT_P_008549.tif;0.0;0.34;0.0;0.05;0.16;0.27;0.0;0.14;0.02;0.0;0.01;0.0
67;Task_1_3;IRHT_P_008552.tif;9_Semitextualis;10;IRHT_P_008552.tif;0.0;0.0;0.0;0.01;0.07;0.24;0.0;0.01;0.66;0.0;0.01;0.0
372;Task_1_3;IRHT_P_008554.tif;11_Textualis;4;IRHT_P_008554.tif;0.01;0.06;0.0;0.03;0.0;0.01;0.1;0.01;0.0;0.0;0.78;0.0
393;Task_1_3;IRHT_P_008558.tif;2_Cursiva;13;IRHT_P_008558.tif;0.0;0.66;0.0;0.0;0.0;0.27;0.0;0.03;0.02;0.0;0.02;0.0
516;Task_1_3;IRHT_P_008559.tif;2_Cursiva;7;IRHT_P_008559.tif;0.0;0.96;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0
190;Task_1_3;IRHT_P_008560.tif;2_Cursiva;7;IRHT_P_008560.tif;0.0;0.94;0.0;0.0;0.0;0.02;0.0;0.02;0.0;0.0;0.01;0.0
1507;Task_1_3;IRHT_P_008561.tif;7_Praegothica;3;IRHT_P_008561.tif;0.02;0.06;0.0;0.04;0.0;0.02;0.78;0.0;0.02;0.0;0.07;0.0
570;Task_1_3;IRHT_P_008567.tif;2_Cursiva;13;IRHT_P_008567.tif;0.0;0.1;0.0;0.0;0.0;0.16;0.0;0.71;0.0;0.0;0.02;0.0
688;Task_1_3;IRHT_P_008568.tif;2_Cursiva;13;IRHT_P_008568.tif;0.0;0.29;0.0;0.0;0.0;0.19;0.0;0.51;0.01;0.0;0.01;0.0
796;Task_1_3;IRHT_P_008576.tif;1_Caroline;1;IRHT_P_008576.tif;0.59;0.0;0.39;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1064;Task_1_3;IRHT_P_008578.tif;1_Caroline;1;IRHT_P_008578.tif;0.57;0.0;0.41;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1761;Task_1_3;IRHT_P_008590.tif;7_Praegothica;3;IRHT_P_008590.tif;0.02;0.04;0.0;0.02;0.01;0.01;0.8;0.0;0.0;0.0;0.11;0.0
543;Task_1_3;IRHT_P_008592.tif;2_Cursiva;11;IRHT_P_008592.tif;0.0;0.8;0.0;0.0;0.0;0.01;0.0;0.19;0.0;0.0;0.0;0.0
666;Task_1_3;IRHT_P_008594.tif;6_Hybrida;12;IRHT_P_008594.tif;0.0;0.01;0.0;0.0;0.01;0.6;0.0;0.33;0.02;0.0;0.02;0.0
1642;Task_1_3;IRHT_P_008595.tif;6_Hybrida;12;IRHT_P_008595.tif;0.0;0.03;0.0;0.0;0.01;0.63;0.0;0.29;0.01;0.0;0.02;0.0
1020;Task_1_3;IRHT_P_008596.tif;6_Hybrida;10;IRHT_P_008596.tif;0.0;0.02;0.0;0.01;0.03;0.28;0.0;0.65;0.01;0.0;0.01;0.0
719;Task_1_3;IRHT_P_008597.tif;6_Hybrida;9;IRHT_P_008597.tif;0.0;0.05;0.0;0.0;0.0;0.8;0.0;0.14;0.0;0.0;0.0;0.0
85;Task_1_3;IRHT_P_008598.tif;8_Semihybrida;6;IRHT_P_008598.tif;0.0;0.64;0.0;0.06;0.01;0.03;0.0;0.15;0.07;0.0;0.05;0.0
1606;Task_1_3;IRHT_P_008599.tif;1_Caroline;1;IRHT_P_008599.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;Task_1_3;IRHT_P_008602.tif;5_Humanistic_Cursive;9;IRHT_P_008602.tif;0.0;0.0;0.0;0.51;0.37;0.03;0.0;0.0;0.09;0.0;0.0;0.0
1697;Task_1_3;IRHT_P_008606.tif;4_Humanistic;10;IRHT_P_008606.tif;0.0;0.0;0.0;0.89;0.05;0.04;0.01;0.0;0.0;0.0;0.0;0.0
1988;Task_1_3;IRHT_P_008608.tif;6_Hybrida;11;IRHT_P_008608.tif;0.0;0.01;0.0;0.0;0.0;0.21;0.0;0.78;0.0;0.0;0.0;0.0
1232;Task_1_3;IRHT_P_008609.tif;8_Semihybrida;11;IRHT_P_008609.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;0.0;0.0;0.0;0.0
877;Task_1_3;IRHT_P_008617.tif;7_Praegothica;3;IRHT_P_008617.tif;0.0;0.01;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.01;0.01;0.0
668;Task_1_3;IRHT_P_008618.tif;7_Praegothica;4;IRHT_P_008618.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.95;0.0;0.0;0.0;0.05;0.0
1493;Task_1_3;IRHT_P_008626.tif;8_Semihybrida;11;IRHT_P_008626.tif;0.0;0.31;0.0;0.0;0.01;0.22;0.0;0.42;0.03;0.0;0.0;0.0
1106;Task_1_3;IRHT_P_008637.tif;4_Humanistic;10;IRHT_P_008637.tif;0.0;0.0;0.0;0.99;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
631;Task_1_3;IRHT_P_008646.tif;5_Humanistic_Cursive;11;IRHT_P_008646.tif;0.02;0.0;0.0;0.18;0.68;0.06;0.0;0.01;0.02;0.0;0.02;0.0
1411;Task_1_3;IRHT_P_008647.tif;5_Humanistic_Cursive;11;IRHT_P_008647.tif;0.0;0.0;0.0;0.09;0.64;0.03;0.0;0.0;0.23;0.0;0.01;0.0
1674;Task_1_3;IRHT_P_008652.tif;6_Hybrida;9;IRHT_P_008652.tif;0.0;0.02;0.0;0.01;0.02;0.69;0.0;0.04;0.21;0.0;0.01;0.0
307;Task_1_3;IRHT_P_008657.tif;5_Humanistic_Cursive;10;IRHT_P_008657.tif;0.0;0.0;0.0;0.01;0.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0
913;Task_1_3;IRHT_P_008658.tif;6_Hybrida;10;IRHT_P_008658.tif;0.0;0.0;0.0;0.0;0.41;0.57;0.0;0.01;0.01;0.0;0.0;0.0
691;Task_1_3;IRHT_P_008661.tif;6_Hybrida;11;IRHT_P_008661.tif;0.0;0.02;0.0;0.16;0.0;0.81;0.0;0.0;0.0;0.0;0.0;0.0
167;Task_1_3;IRHT_P_008665.tif;6_Hybrida;11;IRHT_P_008665.tif;0.0;0.01;0.0;0.0;0.01;0.76;0.0;0.16;0.05;0.01;0.0;0.0
1126;Task_1_3;IRHT_P_008666.tif;6_Hybrida;11;IRHT_P_008666.tif;0.0;0.01;0.0;0.0;0.0;0.78;0.0;0.18;0.03;0.0;0.0;0.0
720;Task_1_3;IRHT_P_008668.tif;8_Semihybrida;15;IRHT_P_008668.tif;0.0;0.13;0.0;0.0;0.0;0.01;0.0;0.86;0.0;0.0;0.0;0.0
1643;Task_1_3;IRHT_P_008671.tif;6_Hybrida;12;IRHT_P_008671.tif;0.0;0.06;0.0;0.0;0.03;0.42;0.0;0.45;0.04;0.0;0.0;0.0
763;Task_1_3;IRHT_P_008676.tif;2_Cursiva;11;IRHT_P_008676.tif;0.0;0.16;0.0;0.0;0.0;0.09;0.0;0.74;0.01;0.0;0.0;0.0
90;Task_1_3;IRHT_P_008677.tif;2_Cursiva;11;IRHT_P_008677.tif;0.0;0.34;0.0;0.0;0.0;0.16;0.0;0.49;0.0;0.0;0.0;0.0
1408;Task_1_3;IRHT_P_008678.tif;8_Semihybrida;11;IRHT_P_008678.tif;0.0;0.31;0.0;0.0;0.0;0.34;0.0;0.35;0.0;0.0;0.0;0.0
1169;Task_1_3;IRHT_P_008679.tif;8_Semihybrida;11;IRHT_P_008679.tif;0.0;0.41;0.0;0.01;0.01;0.35;0.0;0.15;0.02;0.01;0.04;0.0
136;Task_1_3;IRHT_P_008680.tif;7_Praegothica;3;IRHT_P_008680.tif;0.02;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.01;0.46;0.0
922;Task_1_3;IRHT_P_008681.tif;6_Hybrida;9;IRHT_P_008681.tif;0.01;0.04;0.0;0.1;0.03;0.33;0.07;0.05;0.22;0.12;0.04;0.0
1252;Task_1_3;IRHT_P_008683.tif;2_Cursiva;9;IRHT_P_008683.tif;0.0;0.77;0.0;0.0;0.0;0.0;0.0;0.23;0.0;0.0;0.0;0.0
1036;Task_1_3;IRHT_P_008684.tif;2_Cursiva;9;IRHT_P_008684.tif;0.0;0.99;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0
1499;Task_1_3;IRHT_P_008685.tif;2_Cursiva;8;IRHT_P_008685.tif;0.0;0.96;0.0;0.0;0.0;0.02;0.0;0.02;0.0;0.0;0.0;0.0
469;Task_1_3;IRHT_P_008687.tif;2_Cursiva;9;IRHT_P_008687.tif;0.0;0.42;0.0;0.0;0.0;0.0;0.0;0.58;0.0;0.0;0.0;0.0
1509;Task_1_3;IRHT_P_008692.tif;5_Humanistic_Cursive;10;IRHT_P_008692.tif;0.0;0.0;0.0;0.02;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0
384;Task_1_3;IRHT_P_008696.tif;4_Humanistic;10;IRHT_P_008696.tif;0.0;0.0;0.0;0.91;0.01;0.0;0.0;0.0;0.08;0.0;0.0;0.0
1731;Task_1_3;IRHT_P_008707.tif;9_Semitextualis;9;IRHT_P_008707.tif;0.0;0.0;0.0;0.08;0.0;0.07;0.0;0.0;0.78;0.03;0.03;0.0
13;Task_1_3;IRHT_P_008713.tif;1_Caroline;1;IRHT_P_008713.tif;0.7;0.01;0.05;0.04;0.04;0.0;0.07;0.0;0.0;0.0;0.0;0.09
1185;Task_1_3;IRHT_P_008714.tif;1_Caroline;1;IRHT_P_008714.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1824;Task_1_3;IRHT_P_008715.tif;1_Caroline;1;IRHT_P_008715.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1021;Task_1_3;IRHT_P_008716.tif;1_Caroline;1;IRHT_P_008716.tif;0.95;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;Task_1_3;IRHT_P_008722.tif;2_Cursiva;7;IRHT_P_008722.tif;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1201;Task_1_3;IRHT_P_008730.tif;8_Semihybrida;9;IRHT_P_008730.tif;0.0;0.46;0.0;0.0;0.0;0.39;0.0;0.11;0.04;0.0;0.01;0.0
585;Task_1_3;IRHT_P_008734.tif;7_Praegothica;3;IRHT_P_008734.tif;0.33;0.01;0.0;0.03;0.01;0.01;0.13;0.01;0.24;0.01;0.22;0.0
55;Task_1_3;IRHT_P_008736.tif;3_Half_Uncial;1;IRHT_P_008736.tif;0.61;0.0;0.32;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.02
1023;Task_1_3;IRHT_P_008738.tif;1_Caroline;1;IRHT_P_008738.tif;0.99;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
882;Task_1_3;IRHT_P_008739.tif;1_Caroline;1;IRHT_P_008739.tif;0.95;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.0;0.0;0.0;0.0
628;Task_1_3;IRHT_P_008740.tif;4_Humanistic;10;IRHT_P_008740.tif;0.0;0.13;0.0;0.49;0.28;0.02;0.02;0.03;0.0;0.0;0.02;0.0
1145;Task_1_3;IRHT_P_008742.tif;6_Hybrida;10;IRHT_P_008742.tif;0.0;0.01;0.0;0.0;0.0;0.98;0.0;0.01;0.01;0.0;0.0;0.0
468;Task_1_3;IRHT_P_008746.tif;5_Humanistic_Cursive;10;IRHT_P_008746.tif;0.0;0.02;0.0;0.01;0.88;0.07;0.0;0.01;0.0;0.0;0.0;0.0
138;Task_1_3;IRHT_P_008747.tif;5_Humanistic_Cursive;10;IRHT_P_008747.tif;0.0;0.0;0.0;0.07;0.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0
991;Task_1_3;IRHT_P_008756.tif;7_Praegothica;3;IRHT_P_008756.tif;0.0;0.0;0.0;0.04;0.0;0.0;0.92;0.0;0.0;0.0;0.02;0.01
146;Task_1_3;IRHT_P_008757.tif;6_Hybrida;10;IRHT_P_008757.tif;0.0;0.03;0.0;0.0;0.0;0.84;0.0;0.04;0.06;0.0;0.01;0.0
383;Task_1_3;IRHT_P_008758.tif;8_Semihybrida;8;IRHT_P_008758.tif;0.0;0.17;0.0;0.0;0.01;0.46;0.0;0.33;0.01;0.0;0.01;0.0
220;Task_1_3;IRHT_P_008759.tif;8_Semihybrida;8;IRHT_P_008759.tif;0.0;0.14;0.0;0.0;0.0;0.46;0.0;0.4;0.0;0.0;0.0;0.0
1766;Task_1_3;IRHT_P_008762.tif;6_Hybrida;9;IRHT_P_008762.tif;0.0;0.01;0.0;0.0;0.01;0.79;0.0;0.06;0.09;0.02;0.01;0.0
1030;Task_1_3;IRHT_P_008763.tif;6_Hybrida;9;IRHT_P_008763.tif;0.0;0.02;0.0;0.0;0.02;0.73;0.0;0.07;0.13;0.02;0.01;0.0
1669;Task_1_3;IRHT_P_008764.tif;6_Hybrida;9;IRHT_P_008764.tif;0.0;0.01;0.0;0.0;0.06;0.75;0.0;0.16;0.03;0.0;0.0;0.0
1425;Task_1_3;IRHT_P_008768.tif;2_Cursiva;10;IRHT_P_008768.tif;0.0;0.96;0.0;0.0;0.0;0.02;0.0;0.02;0.0;0.0;0.0;0.0
345;Task_1_3;IRHT_P_008769.tif;8_Semihybrida;9;IRHT_P_008769.tif;0.0;0.05;0.0;0.0;0.0;0.03;0.0;0.92;0.0;0.0;0.0;0.0
1946;Task_1_3;IRHT_P_008774.tif;6_Hybrida;11;IRHT_P_008774.tif;0.0;0.02;0.0;0.0;0.0;0.93;0.01;0.0;0.01;0.0;0.01;0.0
1473;Task_1_3;IRHT_P_008776.tif;6_Hybrida;10;IRHT_P_008776.tif;0.0;0.08;0.0;0.0;0.0;0.38;0.0;0.54;0.0;0.0;0.0;0.0
330;Task_1_3;IRHT_P_008778.tif;8_Semihybrida;10;IRHT_P_008778.tif;0.0;0.12;0.0;0.0;0.0;0.8;0.0;0.08;0.0;0.0;0.0;0.0
28;Task_1_3;IRHT_P_008779.tif;8_Semihybrida;10;IRHT_P_008779.tif;0.01;0.3;0.0;0.01;0.09;0.29;0.01;0.23;0.01;0.01;0.04;0.0
1829;Task_1_3;IRHT_P_008782.tif;3_Half_Uncial;1;IRHT_P_008782.tif;0.15;0.0;0.8;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.01;0.01
1134;Task_1_3;IRHT_P_008783.tif;3_Half_Uncial;1;IRHT_P_008783.tif;0.04;0.02;0.85;0.0;0.01;0.01;0.04;0.03;0.0;0.0;0.0;0.0
1905;Task_1_3;IRHT_P_008784.tif;3_Half_Uncial;1;IRHT_P_008784.tif;0.06;0.0;0.91;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
572;Task_1_3;IRHT_P_008785.tif;3_Half_Uncial;1;IRHT_P_008785.tif;0.17;0.01;0.73;0.01;0.0;0.0;0.06;0.0;0.0;0.01;0.01;0.0
544;Task_1_3;IRHT_P_008786.tif;3_Half_Uncial;1;IRHT_P_008786.tif;0.09;0.0;0.85;0.0;0.01;0.0;0.03;0.0;0.0;0.0;0.0;0.01
1010;Task_1_3;IRHT_P_008787.tif;3_Half_Uncial;1;IRHT_P_008787.tif;0.04;0.0;0.94;0.0;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1584;Task_1_3;IRHT_P_008799.tif;1_Caroline;1;IRHT_P_008799.tif;0.95;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0
1265;Task_1_3;IRHT_P_008800.tif;1_Caroline;1;IRHT_P_008800.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1641;Task_1_3;IRHT_P_008801.tif;6_Hybrida;10;IRHT_P_008801.tif;0.0;0.07;0.0;0.0;0.0;0.59;0.0;0.31;0.01;0.0;0.01;0.0
134;Task_1_3;IRHT_P_008802.tif;6_Hybrida;10;IRHT_P_008802.tif;0.02;0.3;0.01;0.01;0.24;0.18;0.0;0.21;0.02;0.0;0.02;0.0
1837;Task_1_3;IRHT_P_008814.tif;6_Hybrida;8;IRHT_P_008814.tif;0.0;0.3;0.0;0.0;0.0;0.44;0.0;0.04;0.21;0.0;0.0;0.0
1560;Task_1_3;IRHT_P_008815.tif;4_Humanistic;10;IRHT_P_008815.tif;0.01;0.04;0.0;0.07;0.05;0.02;0.05;0.01;0.55;0.0;0.18;0.0
710;Task_1_3;IRHT_P_008818.tif;2_Cursiva;9;IRHT_P_008818.tif;0.0;0.58;0.0;0.0;0.0;0.36;0.0;0.04;0.01;0.0;0.0;0.0
292;Task_1_3;IRHT_P_008819.tif;2_Cursiva;9;IRHT_P_008819.tif;0.0;0.88;0.0;0.0;0.0;0.0;0.0;0.06;0.06;0.0;0.0;0.0
426;Task_1_3;IRHT_P_008820.tif;6_Hybrida;10;IRHT_P_008820.tif;0.0;0.0;0.0;0.0;0.0;0.35;0.04;0.01;0.31;0.2;0.08;0.0
1339;Task_1_3;IRHT_P_008821.tif;6_Hybrida;10;IRHT_P_008821.tif;0.0;0.0;0.0;0.0;0.0;0.29;0.02;0.01;0.56;0.1;0.02;0.0
813;Task_1_3;IRHT_P_008824.tif;5_Humanistic_Cursive;15;IRHT_P_008824.tif;0.01;0.0;0.0;0.52;0.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115;Task_1_3;IRHT_P_008827.tif;6_Hybrida;11;IRHT_P_008827.tif;0.01;0.04;0.0;0.04;0.04;0.7;0.04;0.06;0.01;0.0;0.07;0.0
1527;Task_1_3;IRHT_P_008828.tif;2_Cursiva;11;IRHT_P_008828.tif;0.0;0.85;0.0;0.0;0.0;0.01;0.0;0.14;0.0;0.0;0.0;0.0
1975;Task_1_3;IRHT_P_008830.tif;6_Hybrida;12;IRHT_P_008830.tif;0.0;0.02;0.0;0.1;0.11;0.67;0.0;0.04;0.0;0.01;0.04;0.0
127;Task_1_3;IRHT_P_008835.tif;10_Textualis_meridionalis;12;IRHT_P_008835.tif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1526;Task_1_3;IRHT_P_008841.tif;1_Caroline;1;IRHT_P_008841.tif;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
985;Task_1_3;IRHT_P_008842.tif;1_Caroline;1;IRHT_P_008842.tif;0.92;0.01;0.0;0.0;0.01;0.01;0.01;0.01;0.01;0.0;0.0;0.02
1899;Task_1_3;IRHT_P_008855.tif;8_Semihybrida;13;IRHT_P_008855.tif;0.0;0.03;0.0;0.01;0.01;0.1;0.0;0.84;0.01;0.0;0.0;0.0
260;Task_1_3;IRHT_P_008869.tif;8_Semihybrida;12;IRHT_P_008869.tif;0.0;0.08;0.01;0.0;0.01;0.12;0.0;0.69;0.05;0.0;0.03;0.0
219;Task_1_3;IRHT_P_008879.tif;6_Hybrida;12;IRHT_P_008879.tif;0.0;0.02;0.01;0.02;0.14;0.73;0.0;0.07;0.01;0.0;0.0;0.0
1755;Task_1_3;IRHT_P_008882.tif;6_Hybrida;13;IRHT_P_008882.tif;0.0;0.05;0.0;0.09;0.02;0.7;0.02;0.03;0.02;0.05;0.03;0.0
1786;Task_1_3;IRHT_P_008883.tif;6_Hybrida;10;IRHT_P_008883.tif;0.01;0.07;0.0;0.0;0.02;0.46;0.0;0.43;0.01;0.0;0.01;0.0
185;Task_1_3;IRHT_P_008887.tif;8_Semihybrida;12;IRHT_P_008887.tif;0.0;0.09;0.0;0.0;0.0;0.4;0.0;0.48;0.02;0.0;0.0;0.0
1500;Task_1_3;IRHT_P_008891.tif;6_Hybrida;14;IRHT_P_008891.tif;0.0;0.01;0.0;0.09;0.05;0.74;0.01;0.04;0.02;0.0;0.03;0.0
594;Task_1_3;IRHT_P_008892.tif;6_Hybrida;10;IRHT_P_008892.tif;0.0;0.02;0.0;0.0;0.01;0.7;0.0;0.26;0.0;0.0;0.0;0.0
869;Task_1_3;IRHT_P_008897.tif;6_Hybrida;10;IRHT_P_008897.tif;0.0;0.1;0.0;0.0;0.01;0.86;0.0;0.03;0.0;0.0;0.0;0.0
920;Task_1_3;IRHT_P_008905.tif;8_Semihybrida;10;IRHT_P_008905.tif;0.0;0.38;0.0;0.0;0.0;0.54;0.0;0.08;0.0;0.0;0.0;0.0
366;Task_1_3;IRHT_P_008908.tif;6_Hybrida;11;IRHT_P_008908.tif;0.0;0.01;0.0;0.0;0.0;0.37;0.0;0.62;0.0;0.0;0.0;0.0
1436;Task_1_3;IRHT_P_008909.tif;6_Hybrida;11;IRHT_P_008909.tif;0.0;0.0;0.0;0.0;0.0;0.62;0.0;0.38;0.0;0.0;0.0;0.0
1596;Task_1_3;IRHT_P_008912.tif;2_Cursiva;9;IRHT_P_008912.tif;0.0;0.93;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0
